elapsed time, used memory, frequent itemset count
112.53966999053955, 15427.671875, 108
113.23583298921585, 15427.671875, 109
113.4943540096283, 15427.671875, 110
113.64133703708649, 15427.671875, 111
113.68670803308487, 15427.671875, 111
113.91120100021362, 15427.671875, 112
114.48637402057648, 15427.671875, 113
115.1693029999733, 15427.671875, 114
115.34039002656937, 15427.671875, 115
115.38765102624893, 15427.671875, 115
115.6887069940567, 15427.671875, 116
116.12540400028229, 15427.671875, 117
116.4222069978714, 15427.671875, 118
116.5871490240097, 15427.671875, 119
116.9666600227356, 15427.671875, 120
117.06732702255249, 15427.671875, 121
117.11364299058914, 15427.671875, 121
117.45439898967743, 15427.671875, 122
117.77435898780823, 15427.671875, 123
118.10849899053574, 15427.671875, 123
118.93888401985168, 15427.671875, 124
119.23096001148224, 15427.671875, 125
119.56462699174881, 15427.671875, 126
